ID,desired,softmax,DiffShort,DiffLong,DiffAll,DirShort,DirLong,DirAll,feCheater00,feBiasP01,feBiasN02,feBiasZ03,feRepeatL04,fe3DiffMean05,feRandom06,X00_00,X01_01,X02_02,X03_03,X04_04,X05_05,X06_06,X07_04,X08_06,X09_05,X10_06,X11_04,X12_05,N00,N01,N02,N03,N04,Y00_00,Y01_01,Y02_02,Y03_03,Y04_04,reserve
8091,-0.11309273,-0.02444294,-0.00737256,-0.00270739,-0.00279068,0.12007888,-0.04218028,-0.04949974,-0.11309273,0.5,-0.5,0,-0.1851735,-1.40958142,-0.04406738,0.001,0.29225934,0.08710162,0.001,0.14002784,0.04008741,0.14011663,0.14002784,0.14011663,0.04008741,0.14011663,0.14002784,0.04008741,0.0131835,-0.04074223,-0.07930133,-0.03290092,-0.07146002,0.10999242,0.12994382,0.10001883,0.14002784,0.04008741,0
8090,0.29451892,-0.04469356,-0.01057959,-0.00292605,-0.00282011,0.05007395,-0.04592177,-0.05,0.29451892,0.5,-0.5,0,-0.11309273,-0.8384437,-0.69830322,0.001,0.30223009,0.07709292,0.001,0.13001382,0.0300834,0.13010262,0.13001382,0.13010262,0.0300834,0.13010262,0.13001382,0.0300834,-0.02729415,-0.13280386,-0.14614202,-0.01866821,-0.03200638,0.09998142,0.11993083,0.09000883,0.13001382,0.0300834,0
8089,-0.10073301,0.06292203,-0.01463455,-0.00320938,-0.00285835,-0.01555567,-0.04964864,-0.05049974,-0.10073301,0.5,-0.5,0,0.29451892,-0.0037473,0.56549072,0.001,0.29219988,0.0870852,0.001,0.12000082,0.04008039,0.12008961,0.12000082,0.12008961,0.04008039,0.12008961,0.12000082,0.04008039,0.25570166,0.13053107,0.08552988,0.04481046,-0.00019075,0.08997142,0.10991883,0.07999983,0.12000082,0.04008039,0
8088,0.42058823,0.04882105,-0.01128319,-0.00304455,-0.00283634,0.04791656,-0.04554845,-0.04994742,0.42058823,0.5,-0.5,0,-0.10073301,0.08069318,0.55316162,0.001,0.30217063,0.07707649,0.001,0.10998882,0.05007638,0.1300776,0.10998882,0.1300776,0.05007638,0.1300776,0.10998882,0.05007638,0.21931331,0.07668973,0.09589013,-0.01406867,0.00513173,0.09996242,0.11990783,0.08999182,0.10998882,0.05007638,0
8087,0.32418197,0.01771359,-0.0103935,-0.00302112,-0.00283331,0.10742177,-0.04146427,-0.04939569,0.32418197,0.5,-0.5,0,0.42058823,0.61437416,-0.7946167,0.001,0.31214041,0.06706879,0.001,0.11997782,0.06007137,0.12006459,0.11997782,0.12006459,0.06007137,0.12006459,0.11997782,0.06007137,0.14052895,-0.05585606,-0.07293944,0.06386954,0.04678616,0.10995242,0.10989584,0.07998282,0.11997782,0.06007137,0
8086,-0.19663702,0.07265577,-0.01531896,-0.00335774,-0.00287865,0.03820791,-0.04520855,-0.04989496,-0.19663702,0.5,-0.5,0,0.32418197,0.64403713,0.54656982,0.001,0.30210918,0.07706208,0.001,0.10996582,0.05006536,0.11005259,0.10996582,0.11005259,0.05006536,0.11005259,0.10996582,0.05006536,0.29958296,0.1212246,0.11692013,0.04519767,0.04089319,0.09994143,0.09988485,0.06997482,0.10996582,0.05006536,0
8085,0.12536643,0.03552993,-0.01274315,-0.00324348,-0.00286356,0.09831992,-0.04112571,-0.04934383,0.12536643,0.5,-0.5,0,-0.19663702,0.54813319,0.19903564,0.001,0.31207895,0.06705438,0.001,0.09995483,0.06006035,0.12004158,0.09995483,0.12004158,0.06006035,0.12004158,0.09995483,0.06006035,0.19669358,0.0053717,0.07206998,-0.02494878,0.0417495,0.10993142,0.10987486,0.07996783,0.09995483,0.06006035,0
8084,0.49228165,0.07506738,-0.00803345,-0.00298625,-0.0028292,0.15467492,-0.03705881,-0.04879329,0.49228165,0.5,-0.5,0,0.12536643,0.25291139,0.50537109,0.001,0.32204774,0.05704767,0.001,0.10994483,0.07005434,0.13002959,0.10994483,0.13002959,0.07005434,0.13002959,0.10994483,0.07005434,0.28462666,0.10048065,0.10547204,0.01750047,0.02249187,0.11992043,0.11986387,0.08995983,0.10994483,0.07005434,0
8083,0.49228165,0.07575253,-0.00361341,-0.00272971,-0.00279481,0.20750773,-0.0330078,-0.04824331,0.49228165,0.5,-0.5,0,0.49228165,0.42101103,-0.08093262,0.001,0.33201551,0.04704197,0.001,0.11993383,0.08004734,0.12001658,0.11993383,0.12001658,0.08004734,0.12001658,0.11993383,0.08004734,0.27874637,0.06230245,0.03040111,0.07463674,0.04273539,0.12990843,0.12985189,0.09995083,0.11993383,0.08004734,0
8082,-0.30449021,0.04129852,-0.00718495,-0.00295639,-0.00282518,0.1320385,-0.03678511,-0.04874214,-0.30449021,0.5,-0.5,0,0.49228165,1.10992968,-0.69244385,0.001,0.32198232,0.05703726,0.001,0.10992184,0.07003933,0.13000458,0.10992184,0.13000458,0.07003933,0.13000458,0.10992184,0.07003933,0.21490887,-0.04465824,-0.01517068,0.06845644,0.09794401,0.11989544,0.1398389,0.08994083,0.10992184,0.07003933,0
8081,-0.26314923,-0.03437067,-0.00550574,-0.00286797,-0.0028134,0.18628609,-0.03273517,-0.04819277,-0.26314923,0.5,-0.5,0,-0.30449021,0.68007308,-0.63043213,0.001,0.31195012,0.06703156,0.001,0.11991084,0.06003233,0.13999158,0.11991084,0.13999158,0.06003233,0.13999158,0.11991084,0.06003233,0.04401798,-0.15722901,-0.05920662,-0.04628767,0.05173472,0.10988345,0.14982492,0.09993184,0.11991084,0.06003233,0
8080,-0.26327607,0.00494775,-0.00591063,-0.00290358,-0.00281819,0.11214322,-0.03651355,-0.0486911,-0.26327607,0.5,-0.5,0,-0.26314923,-0.07535782,0.15264893,0.001,0.30191892,0.07702485,0.001,0.12989885,0.07002632,0.12997757,0.12989885,0.12997757,0.07002632,0.12997757,0.12989885,0.07002632,0.11251648,-0.01815991,0.0184832,-0.04334469,-0.00670158,0.09987246,0.15980993,0.08992185,0.12989885,0.07002632,0
8079,0.51117164,0.05782299,-0.00307828,-0.0027383,-0.00279609,0.16763426,-0.03246467,-0.04814233,0.51117164,0.5,-0.5,0,-0.26327607,-0.83091551,0.94232178,0.001,0.31188872,0.06701715,0.001,0.11988585,0.06001932,0.13996458,0.11988585,0.13996458,0.06001932,0.13996458,0.11988585,0.06001932,0.21009843,0.12373994,0.10064457,-0.04003199,-0.06312736,0.10986247,0.16979395,0.09991285,0.11988585,0.06001932,0
8078,0.46534818,0.07177947,0.00094742,-0.00248802,-0.00276254,0.21965712,-0.02843161,-0.04759414,0.46534818,0.5,-0.5,0,0.51117164,-0.01525366,0.01879883,0.001,0.32185751,0.05701045,0.001,0.12987387,0.05001332,0.14995059,0.12987387,0.14995059,0.05001332,0.14995059,0.12987387,0.05001332,0.24800164,0.08740223,0.00261109,0.08382227,-0.00096886,0.11985148,0.17977697,0.10990286,0.12987387,0.05001332,0
8077,0.20810536,0.19304228,0.01125199,-0.00183055,-0.00267441,0.26842856,-0.0244143,-0.04704652,0.20810536,0.5,-0.5,0,0.46534818,0.71324372,0.86578369,0.001,0.33182532,0.04700474,0.001,0.13986088,0.06000832,0.15993561,0.13986088,0.15993561,0.06000832,0.15993561,0.13986088,0.06000832,0.48159921,0.25375137,0.22578135,0.08219454,0.05422452,0.12983949,0.18975899,0.11989187,0.13986088,0.06000832,0
8076,-0.42841959,0.05372173,0.00623041,-0.00209329,-0.00270911,0.18915176,-0.02822518,-0.04754441,-0.42841959,0.5,-0.5,0,0.20810536,1.18462515,-0.14373779,0.001,0.32179213,0.05700004,0.001,0.12984689,0.05000231,0.16991962,0.12984689,0.16991962,0.05000231,0.16991962,0.12984689,0.05000231,0.23970611,0.00329069,0.0438845,0.03428438,0.07487818,0.11982652,0.17974,0.10987989,0.12984689,0.05000231,0
8075,-0.47912338,-0.01660657,0.00629914,-0.00205648,-0.00270387,0.23982978,-0.02420867,-0.04699739,-0.47912338,0.5,-0.5,0,-0.42841959,0.24503395,0.00830078,0.001,0.31175995,0.06699434,0.001,0.1398339,0.03999732,0.15990262,0.1398339,0.15990262,0.03999732,0.15990262,0.1398339,0.03999732,0.08783505,-0.07403597,0.01413098,-0.07572166,0.0124453,0.10981453,0.18972203,0.0998689,0.1398339,0.03999732,0
8074,-0.19663702,-0.04606623,0.00807294,-0.00191298,-0.00268434,0.2873404,-0.02020786,-0.04645094,-0.19663702,0.5,-0.5,0,-0.47912338,-0.69943762,0.02838135,0.001,0.30172879,0.07698764,0.001,0.14981991,0.04999331,0.14988662,0.14981991,0.14988662,0.04999331,0.14988662,0.14981991,0.04999331,0.00781235,-0.08514231,-0.03893373,-0.09054475,-0.04433616,0.09980355,0.19970307,0.10985891,0.14981991,0.04999331,0
8073,0.52314943,-0.01637391,0.00588304,-0.00201085,-0.00269701,0.20688164,-0.02403517,-0.04694836,0.52314943,0.5,-0.5,0,-0.19663702,-1.10417998,-0.00018311,0.001,0.31169859,0.06697994,0.001,0.13980491,0.03998832,0.13987163,0.13980491,0.13987163,0.03998832,0.13987163,0.13980491,0.03998832,0.05855772,-0.03491075,-0.05596339,-0.03487823,-0.05593087,0.10979357,0.18968309,0.09984792,0.13980491,0.03998832,0
8072,-0.70554453,0.10571664,-0.0022428,-0.00248787,-0.0027603,0.13145155,-0.02784754,-0.04744526,-0.70554453,0.5,-0.5,0,0.52314943,-0.15261099,0.61065674,0.001,0.30166742,0.07697324,0.001,0.12979093,0.04998431,0.12985763,0.12979093,0.12985763,0.04998431,0.12985763,0.12979093,0.04998431,0.3131631,0.18558592,0.09019015,0.08570877,-0.00968701,0.09978259,0.17966412,0.08983794,0.12979093,0.04998431,0
8071,0.50500065,-0.01000386,-0.00355962,-0.00256923,-0.00277101,0.06073582,-0.03164501,-0.04794164,0.50500065,0.5,-0.5,0,-0.70554453,-0.37903214,0.34204102,0.001,0.31163725,0.06696555,0.001,0.11977796,0.03997932,0.13984464,0.11977796,0.13984464,0.03997932,0.13984464,0.11977796,0.03997932,0.08437585,-0.0457581,0.04132412,-0.1063212,-0.01923899,0.10977261,0.16964614,0.09982895,0.11977796,0.03997932,0
8070,-0.46534818,0.05637268,-0.00758129,-0.00282446,-0.00280495,-0.00556017,-0.03542764,-0.0484375,-0.46534818,0.5,-0.5,0,0.50500065,0.32260555,0.03710938,0.001,0.30160609,0.07695885,0.001,0.10976598,0.02997532,0.12983064,0.10976598,0.12983064,0.02997532,0.12983064,0.10976598,0.02997532,0.22574796,0.07623078,0.01839822,0.07011219,0.01227963,0.09976163,0.15962917,0.08981897,0.10976598,0.02997532,0
8069,0.33378011,0.03349131,-0.00590017,-0.00273797,-0.00279341,0.05728734,-0.031383,-0.04789172,0.33378011,0.5,-0.5,0,-0.46534818,-0.66589206,0.54101563,0.001,0.31157592,0.06695116,0.001,0.099755,0.01997232,0.13981767,0.099755,0.13981767,0.01997232,0.13981767,0.099755,0.01997232,0.16901863,0.03655837,0.07845801,-0.05878591,-0.01688627,0.10975165,0.16961321,0.09980998,0.099755,0.01997232,0
8068,-0.42851186,0.0711212,-0.01088187,-0.00306168,-0.00283648,-0.00879312,-0.03516667,-0.0483871,-0.42851186,0.5,-0.5,0,0.33378011,0.37343258,0.49157715,0.001,0.30154476,0.07694446,0.001,0.08974503,0.00997032,0.12980369,0.08974503,0.12980369,0.00997032,0.12980369,0.08974503,0.00997032,0.2605381,0.11859871,0.08532957,0.03799757,0.00472843,0.09974068,0.15959625,0.0898,0.08974503,0.00997032,0
8067,0.13754599,0.04873348,-0.00801638,-0.00291315,-0.00281682,0.05425645,-0.03112305,-0.04784191,0.13754599,0.5,-0.5,0,-0.42851186,-0.56007993,0.56494141,0.001,0.31151459,0.06693676,0.001,0.07973605,0.001,0.13979071,0.07973605,0.13979071,0.001,0.13979071,0.07973605,0.001,0.20475766,0.05614884,0.09876335,-0.0433258,-0.0007113,0.1097307,0.1695803,0.09979102,0.07973605,0.001,0
8066,0.19663702,0.09438936,-0.00246274,-0.00258595,-0.00277332,0.11336543,-0.02709522,-0.0472973,0.19663702,0.5,-0.5,0,0.13754599,0.04281425,0.63519287,0.001,0.32148343,0.05693007,0.001,0.08972808,0.011,0.14977674,0.08972808,0.14977674,0.011,0.14977674,0.08972808,0.011,0.2970697,0.13506773,0.11999502,0.01567082,0.00059811,0.11971972,0.17956334,0.10978103,0.08972808,0.011,0
8065,-0.34321287,0.05949064,-0.00670114,-0.00285035,-0.00280841,0.04378009,-0.03089563,-0.04779221,-0.34321287,0.5,-0.5,0,0.19663702,-0.09432885,0.35681152,0.001,0.31145129,0.06692437,0.001,0.0797191,0.0209989,0.13976176,0.0797191,0.13976176,0.0209989,0.13976176,0.0797191,0.0209989,0.22980176,0.08302603,0.06060877,0.01990165,-0.00251561,0.10970775,0.16954538,0.09977005,0.0797191,0.0209989,0
8064,-0.17330366,-0.00259022,-0.00650066,-0.00285289,-0.00280879,-0.02145617,-0.03468119,-0.04828661,-0.17330366,0.5,-0.5,0,-0.34321287,-0.00902987,-0.01647949,0.001,0.30142015,0.07691768,0.001,0.08971113,0.0309968,0.14974779,0.08971113,0.14974779,0.0309968,0.14974779,0.08971113,0.0309968,0.09461182,-0.04218804,-0.00348951,-0.039054,-0.00035547,0.09969678,0.17952843,0.10976008,0.08971113,0.0309968,0
8063,0.17330366,0.00708921,-0.00604817,-0.00283885,-0.00280695,0.04238484,-0.03063947,-0.04774261,0.17330366,0.5,-0.5,0,-0.17330366,-0.31987953,-0.03759766,0.001,0.31138998,0.06690998,0.001,0.07970216,0.0209937,0.13973281,0.07970216,0.13973281,0.0209937,0.13973281,0.07970216,0.0209937,0.11652732,-0.0242095,-0.01519997,-0.01753764,-0.00852811,0.10968681,0.16951047,0.0997491,0.07970216,0.0209937,0
8062,0.25254425,0.1053698,-0.00010544,-0.00247997,-0.00275931,0.10223579,-0.02661353,-0.04719917,0.25254425,0.5,-0.5,0,0.17330366,-0.34321287,0.74841309,0.001,0.32135883,0.0569033,0.001,0.08969419,0.0109916,0.14971884,0.08969419,0.14971884,0.0109916,0.14971884,0.08969419,0.0109916,0.31628558,0.15972741,0.13520153,0.01973495,-0.00479093,0.11967584,0.17949352,0.10973912,0.08969419,0.0109916,0
8061,0.1496236,-0.01324409,-0.00173229,-0.00257239,-0.00277145,0.03334606,-0.03041582,-0.0476931,0.1496236,0.5,-0.5,0,0.25254425,0.25254425,-0.67687988,0.001,0.33132669,0.04689761,0.001,0.09968521,0.0209905,0.13970385,0.09968521,0.13970385,0.0209905,0.13970385,0.09968521,0.0209905,0.09339042,-0.08674759,-0.11196072,0.03194518,0.00673206,0.12966387,0.16947556,0.09972815,0.09968521,0.0209905,0
8060,-0.74864608,0.07294945,-0.00709051,-0.002904,-0.00281533,-0.03123807,-0.03420326,-0.04818653,-0.74864608,0.5,-0.5,0,0.1496236,0.57547152,0.49884033,0.001,0.32129356,0.05689292,0.001,0.08967525,0.0109884,0.12968987,0.08967525,0.12968987,0.0109884,0.12968987,0.08967525,0.0109884,0.26809284,0.09874429,0.08973854,0.01703618,0.00803043,0.11965091,0.15945859,0.08971818,0.08967525,0.0109884,0
8059,0.49235883,0.00921042,-0.00682476,-0.00290373,-0.00281533,-0.09178569,-0.0379759,-0.04867944,0.49235883,0.5,-0.5,0,-0.74864608,-0.34647825,0.17767334,0.001,0.33126143,0.04688723,0.001,0.07966628,0.001,0.13967691,0.07966628,0.13967691,0.001,0.13967691,0.07966628,0.001,0.12903778,-0.04389736,0.03105155,-0.07538894,-0.00044003,0.12963894,0.14944264,0.09970921,0.07966628,0.001,0
8058,0.45101327,0.13826498,0.0010207,-0.00242874,-0.00275246,-0.02354909,-0.03392131,-0.04813665,0.45101327,0.5,-0.5,0,0.49235883,-0.10666364,0.80743408,0.001,0.34122828,0.03688253,0.001,0.08965831,0.001,0.14966294,0.08965831,0.14966294,0.001,0.14966294,0.08965831,0.001,0.39176846,0.2065009,0.15044747,0.05591797,-0.00013546,0.13962598,0.1594277,0.10969923,0.08965831,0.001,0
8057,0.20810536,-0.01474276,-0.00101256,-0.00254235,-0.00276733,-0.08457727,-0.03769505,-0.04862908,0.20810536,0.5,-0.5,0,0.45101327,0.19472605,-0.9331665,0.001,0.35119414,0.02687885,0.001,0.09964934,0.011,0.13964796,0.09964934,0.13964796,0.011,0.13964796,0.09964934,0.011,0.09514683,-0.10497329,-0.15917782,0.05692485,0.00272031,0.14961202,0.14941175,0.09968826,0.09964934,0.011,0
8056,0.06322508,0.0195881,-0.00077733,-0.00252166,-0.00276448,-0.01679119,-0.03364156,-0.04808687,0.06322508,0.5,-0.5,0,0.20810536,1.15147746,-0.60003662,0.001,0.361159,0.01687616,0.001,0.10963937,0.0209989,0.12963399,0.10963937,0.12963399,0.0209989,0.12963399,0.10963937,0.0209989,0.17100348,-0.06904463,-0.06731717,0.02895692,0.03068439,0.15959707,0.1393968,0.08967829,0.10963937,0.0209989,0
8055,0.33378011,0.01884749,-0.00043395,-0.00249338,-0.00276059,0.04675826,-0.02960389,-0.04754522,0.33378011,0.5,-0.5,0,0.06322508,0.72234368,-0.60644531,0.001,0.37112287,0.00687447,0.001,0.1196284,0.0309968,0.11962103,0.1196284,0.11962103,0.0309968,0.11962103,0.1196284,0.0309968,0.16782266,-0.08188704,-0.06307521,0.00960493,0.02841675,0.16958112,0.12938285,0.07966933,0.1196284,0.0309968,0
8054,0.27385059,0.13405724,0.00681409,-0.00203237,-0.00269948,0.10633587,-0.025582,-0.04700413,0.27385059,0.5,-0.5,0,0.33378011,0.60511053,0.45214844,0.001,0.38108575,0.001,0.001,0.12961644,0.0409937,0.12960906,0.12961644,0.12960906,0.0409937,0.12960906,0.12961644,0.0409937,0.39093825,0.12889521,0.10556467,0.054808,0.03147746,0.17956416,0.13936992,0.08966136,0.12961644,0.0409937,0
8053,-0.49878052,-0.00259155,0.00534937,-0.00208938,-0.00270666,0.03718988,-0.02938833,-0.04749613,-0.49878052,0.5,-0.5,0,0.27385059,0.67085582,-0.89727783,0.001,0.37104765,0.011,0.001,0.11960348,0.0309896,0.1395961,0.11960348,0.1395961,0.0309896,0.1395961,0.11960348,0.0309896,0.13068861,-0.11433042,-0.12948047,0.04153758,0.02638753,0.1695462,0.14935599,0.09965239,0.11960348,0.0309896,0
8052,-0.78523022,-0.02017795,0.00554305,-0.00204819,-0.00270092,0.09736551,-0.02536728,-0.04695562,-0.78523022,0.5,-0.5,0,-0.49878052,0.10885018,-0.16094971,0.001,0.36101055,0.0209989,0.001,0.12959151,0.0209865,0.14958215,0.12959151,0.14958215,0.0209865,0.14958215,0.12959151,0.0209865,0.09737547,-0.11218905,-0.02765076,-0.08163714,0.00290115,0.15952924,0.15934107,0.10964242,0.12959151,0.0209865,0
8051,0.70045674,-0.01655002,0.00307843,-0.00217256,-0.00271702,0.02878017,-0.02917444,-0.04744714,0.70045674,0.5,-0.5,0,-0.78523022,-1.01016021,0.06530762,0.001,0.37097442,0.0109968,0.001,0.11957855,0.0109844,0.15956719,0.11957855,0.15956719,0.0109844,0.15956719,0.11957855,0.0109844,0.09985982,-0.10464321,-0.00085692,-0.1178759,-0.01408961,0.16951329,0.14932513,0.09963145,0.11957855,0.0109844,0
8050,0.66935515,0.07713171,0.00652215,-0.00193679,-0.00268564,0.08948141,-0.02515422,-0.04690722,0.66935515,0.5,-0.5,0,0.70045674,-0.58355403,-0.41619873,0.001,0.38093731,0.001,0.001,0.12956659,0.001,0.14955123,0.12956659,0.14955123,0.001,0.14955123,0.12956659,0.001,0.26511657,0.03537444,-0.07938518,0.11401851,-0.00074111,0.17949633,0.15931021,0.08962149,0.12956659,0.001,0
8049,-0.75581825,0.18373305,-0.00699213,-0.00274837,-0.0027923,0.02138883,-0.02896222,-0.04739825,-0.75581825,0.5,-0.5,0,0.66935515,0.58458167,0.9274292,0.001,0.37089923,0.011,0.001,0.11955363,0.001,0.13953626,0.11955363,0.13953626,0.001,0.13953626,0.11955363,0.001,0.48088831,0.26159728,0.16156408,0.10077561,0.00074242,0.16947837,0.14929427,0.07961253,0.11955363,0.001,0
8048,-0.11309273,0.03039987,-0.009565,-0.00292575,-0.00281566,-0.04244797,-0.03275533,-0.04788877,-0.11309273,0.5,-0.5,0,-0.75581825,0.61399364,0.72540283,0.001,0.36086214,0.0209989,0.001,0.12954168,0.001,0.12952229,0.12954168,0.12952229,0.001,0.12952229,0.12954168,0.001,0.20251632,-0.00484342,0.11872824,-0.12279189,0.00077977,0.15946141,0.13927934,0.06960457,0.12954168,0.001,0
8047,0.43609938,0.06107595,-0.00571659,-0.00271115,-0.00278745,0.02270503,-0.02872113,-0.04734946,0.43609938,0.5,-0.5,0,-0.11309273,-0.19955581,0.26617432,0.001,0.37082604,0.0109968,0.001,0.11952873,0.001,0.13950935,0.11952873,0.13950935,0.001,0.13950935,0.11952873,0.001,0.24816641,0.02991005,0.04682008,-0.01716346,-0.00025344,0.16944547,0.14926541,0.07959761,0.11952873,0.001,0
8046,-0.63173711,0.11505546,-0.01375535,-0.00322533,-0.00285512,-0.04121404,-0.03251519,-0.04783951,-0.63173711,0.5,-0.5,0,0.43609938,-0.43281159,0.57696533,0.001,0.36078897,0.0209957,0.001,0.10951678,0.011,0.1294954,0.10951678,0.1294954,0.011,0.1294954,0.10951678,0.011,0.35515696,0.15466228,0.0881441,0.06047198,-0.0060462,0.15942852,0.13925047,0.06958964,0.10951678,0.011,0
8045,-0.65983748,0.0273059,-0.01561004,-0.00338238,-0.00287596,-0.10113816,-0.03629443,-0.04832905,-0.65983748,0.5,-0.5,0,-0.63173711,-0.30873045,0.63299561,0.001,0.35075289,0.0309936,0.001,0.11950582,0.0209989,0.11948245,0.11950582,0.11948245,0.0209989,0.11948245,0.11950582,0.0209989,0.18647511,0.00016837,0.08709683,-0.09516141,-0.00823295,0.14941257,0.12923653,0.05958269,0.11950582,0.0209989,0
8044,0.43618992,-0.05554477,-0.01935282,-0.00366408,-0.00291325,-0.15731703,-0.0400589,-0.04881809,0.43618992,0.5,-0.5,0,-0.65983748,-0.85547519,-0.86456299,0.001,0.3607178,0.0209905,0.001,0.10949388,0.0109968,0.1094705,0.10949388,0.1094705,0.0109968,0.1094705,0.10949388,0.0109968,-0.01535897,-0.20991705,-0.13073869,-0.09112447,-0.0119461,0.13939762,0.11922362,0.04957673,0.10949388,0.0109968,0
8043,-0.03810593,0.03280437,-0.02101633,-0.00382933,-0.00293536,-0.20998472,-0.04380867,-0.04930663,-0.03810593,0.5,-0.5,0,0.43618992,-0.85538471,-0.29040527,0.001,0.35068172,0.0309884,0.001,0.09948293,0.0209957,0.11945955,0.09948293,0.11945955,0.0209957,0.11945955,0.09948293,0.0209957,0.18268809,0.010984,-0.06678658,0.05497194,-0.02279864,0.12938367,0.1092117,0.05957177,0.09948293,0.0209957,0
8042,-0.48572853,0.04471402,-0.02311203,-0.00402746,-0.00296187,-0.25936067,-0.04754379,-0.04979466,-0.48572853,0.5,-0.5,0,-0.03810593,-0.2617535,0.46447754,0.001,0.34064665,0.0409853,0.001,0.10947298,0.0309936,0.1094476,0.10947298,0.1094476,0.0309936,0.1094476,0.10947298,0.0309936,0.23121145,0.0590428,0.05403836,-0.00529777,-0.0103022,0.11937074,0.09920078,0.04956581,0.10947298,0.0309936,0
8041,-0.34321287,-0.03026643,-0.02041715,-0.00393355,-0.00295007,-0.18065062,-0.04345183,-0.04925603,-0.34321287,0.5,-0.5,0,-0.48572853,-0.08764455,-0.39746094,0.001,0.3306126,0.0509812,0.001,0.11946203,0.0409905,0.11943665,0.11946203,0.11943665,0.0409905,0.11943665,0.11946203,0.0409905,0.03237437,-0.13347349,-0.06467102,-0.07336498,-0.00456252,0.1093588,0.10919085,0.05956086,0.11946203,0.0409905,0
8040,0.51722044,0.02750978,-0.01822111,-0.00386068,-0.00294102,-0.10685995,-0.03937584,-0.04871795,0.51722044,0.5,-0.5,0,-0.34321287,-0.86704731,0.47564697,0.001,0.34057951,0.0409761,0.001,0.10945009,0.0309864,0.12942472,0.10945009,0.12942472,0.0309864,0.12942472,0.10945009,0.0309864,0.17852321,0.03017263,0.04370242,-0.04761769,-0.03408789,0.11934786,0.11917993,0.0695549,0.10945009,0.0309864,0
8039,-0.41269931,0.07267341,-0.02260083,-0.00419053,-0.00298475,-0.16268121,-0.04312828,-0.04920553,-0.41269931,0.5,-0.5,0,0.51722044,-0.31172097,0.50891113,0.001,0.33054546,0.050972,0.001,0.09943914,0.0409833,0.11941177,0.09943914,0.11941177,0.0409833,0.11941177,0.09943914,0.0409833,0.29604745,0.14189085,0.06058002,0.06508966,-0.01622117,0.10933593,0.10916801,0.05954795,0.09943914,0.0409833,0
8038,0.35248041,0.06275924,-0.01824069,-0.00398996,-0.00295905,-0.09001364,-0.03905356,-0.04866803,0.35248041,0.5,-0.5,0,-0.41269931,-0.23869175,0.90722656,0.001,0.34051239,0.04096691,0.001,0.0894292,0.03097921,0.12939984,0.0894292,0.12939984,0.03097921,0.12939984,0.0894292,0.03097921,0.2726675,0.09965168,0.13704887,-0.0467875,-0.00939031,0.11932499,0.11915709,0.06954199,0.0894292,0.03097921,0
8037,0.25241557,0.04983037,-0.01462275,-0.0038195,-0.00293722,-0.02188779,-0.03499475,-0.04813108,0.25241557,0.5,-0.5,0,0.35248041,0.45700154,-0.14996338,0.001,0.35047832,0.03096281,0.001,0.09942026,0.04097611,0.11938689,0.09942026,0.11938689,0.04097611,0.11938689,0.09942026,0.04097611,0.23987994,0.02170489,0.00104315,0.04443283,0.02377109,0.12931305,0.12914518,0.05953503,0.09942026,0.04097611,0
8036,0.57633841,0.10879481,-0.00793481,-0.00344372,-0.00288842,0.0419802,-0.03095181,-0.04759468,0.57633841,0.5,-0.5,0,0.25241557,0.19219664,0.71264648,0.001,0.36044326,0.02095971,0.001,0.10941031,0.05097201,0.12937495,0.10941031,0.12937495,0.05097201,0.12937495,0.10941031,0.05097201,0.36963895,0.15082934,0.12823167,0.03503782,0.01244015,0.13930012,0.13913226,0.06952908,0.10941031,0.05097201,0
8035,0.52314943,0.10161786,-0.00233111,-0.00311106,-0.00284514,0.10185644,-0.02692465,-0.04705882,0.52314943,0.5,-0.5,0,0.57633841,1.18123436,-0.26184082,0.001,0.37040719,0.01095762,0.001,0.11939936,0.06096691,0.11936202,0.11939936,0.11936202,0.06096691,0.11936202,0.11939936,0.06096691,0.35634461,0.04720791,0.05119506,0.08684873,0.09083588,0.1492862,0.14911835,0.07952213,0.11939936,0.06096691,0
8034,0.47230449,0.20679717,0.00878206,-0.00241342,-0.00275398,0.15799041,-0.02291322,-0.04652352,0.47230449,0.5,-0.5,0,0.52314943,1.35190332,0.76208496,0.001,0.38037014,0.001,0.001,0.12938742,0.07096081,0.12935008,0.12938742,0.12935008,0.07096081,0.12935008,0.12938742,0.07096081,0.55959129,0.2090515,0.24397703,0.08544551,0.12037103,0.15927127,0.15910344,0.08951417,0.12938742,0.07096081,0
8033,0.02526975,0.08669166,0.0045121,-0.00263655,-0.00278298,0.21061601,-0.01891747,-0.04598876,0.02526975,0.5,-0.5,0,0.47230449,1.57179236,-0.43218994,0.001,0.37033209,0.011,0.001,0.11937449,0.06095371,0.13933715,0.11937449,0.13933715,0.06095371,0.13933715,0.11937449,0.06095371,0.33363909,-0.00481012,0.04410428,0.07130282,0.12021721,0.14925534,0.14908752,0.07950521,0.11937449,0.06095371,0
8032,0.64629018,0.08417996,0.00864291,-0.00235042,-0.00274549,0.25995249,-0.01493732,-0.04545455,0.64629018,0.5,-0.5,0,0.02526975,1.0207237,-0.01849365,0.001,0.38029504,0.001,0.001,0.12936255,0.07094762,0.12932321,0.12936255,0.12932321,0.07094762,0.12932321,0.12936255,0.07094762,0.32257679,0.00111414,0.08829824,0.00415152,0.09133562,0.15924041,0.15907261,0.08949726,0.12936255,0.07094762,0
